
"Results of DICE-2016R model run using model resultslimt15av100.csv"
"This is optimal if ifopt = 1 and baseline if ifopt = 0"
"ifopt =",1.0000000000

"Period",1.0000000000,2.0000000000,3.0000000000,4.0000000000,5.0000000000,6.0000000000,7.0000000000,8.0000000000,9.0000000000,10.0000000000,11.0000000000,12.0000000000,13.0000000000,14.0000000000,15.0000000000,16.0000000000,17.0000000000,18.0000000000,19.0000000000,20.0000000000,21.0000000000,22.0000000000,23.0000000000,24.0000000000,25.0000000000,26.0000000000,27.0000000000,28.0000000000,29.0000000000,30.0000000000,31.0000000000,32.0000000000,33.0000000000,34.0000000000,35.0000000000,36.0000000000,37.0000000000,38.0000000000,39.0000000000,40.0000000000,41.0000000000,42.0000000000,43.0000000000,44.0000000000,45.0000000000,46.0000000000,47.0000000000,48.0000000000,49.0000000000,50.0000000000,51.0000000000,52.0000000000,53.0000000000,54.0000000000,55.0000000000,56.0000000000,57.0000000000,58.0000000000,59.0000000000,60.0000000000,61.0000000000,62.0000000000,63.0000000000,64.0000000000,65.0000000000,66.0000000000,67.0000000000,68.0000000000,69.0000000000,70.0000000000,71.0000000000,72.0000000000,73.0000000000,74.0000000000,75.0000000000,76.0000000000,77.0000000000,78.0000000000,79.0000000000,80.0000000000,81.0000000000,82.0000000000,83.0000000000,84.0000000000,85.0000000000,86.0000000000,87.0000000000,88.0000000000,89.0000000000,90.0000000000,91.0000000000,92.0000000000,93.0000000000,94.0000000000,95.0000000000,96.0000000000,97.0000000000,98.0000000000,99.0000000000,100.0000000000
"Year",2015.0000000000,2020.0000000000,2025.0000000000,2030.0000000000,2035.0000000000,2040.0000000000,2045.0000000000,2050.0000000000,2055.0000000000,2060.0000000000,2065.0000000000,2070.0000000000,2075.0000000000,2080.0000000000,2085.0000000000,2090.0000000000,2095.0000000000,2100.0000000000,2105.0000000000,2110.0000000000,2115.0000000000,2120.0000000000,2125.0000000000,2130.0000000000,2135.0000000000,2140.0000000000,2145.0000000000,2150.0000000000,2155.0000000000,2160.0000000000,2165.0000000000,2170.0000000000,2175.0000000000,2180.0000000000,2185.0000000000,2190.0000000000,2195.0000000000,2200.0000000000,2205.0000000000,2210.0000000000,2215.0000000000,2220.0000000000,2225.0000000000,2230.0000000000,2235.0000000000,2240.0000000000,2245.0000000000,2250.0000000000,2255.0000000000,2260.0000000000,2265.0000000000,2270.0000000000,2275.0000000000,2280.0000000000,2285.0000000000,2290.0000000000,2295.0000000000,2300.0000000000,2305.0000000000,2310.0000000000,2315.0000000000,2320.0000000000,2325.0000000000,2330.0000000000,2335.0000000000,2340.0000000000,2345.0000000000,2350.0000000000,2355.0000000000,2360.0000000000,2365.0000000000,2370.0000000000,2375.0000000000,2380.0000000000,2385.0000000000,2390.0000000000,2395.0000000000,2400.0000000000,2405.0000000000,2410.0000000000,2415.0000000000,2420.0000000000,2425.0000000000,2430.0000000000,2435.0000000000,2440.0000000000,2445.0000000000,2450.0000000000,2455.0000000000,2460.0000000000,2465.0000000000,2470.0000000000,2475.0000000000,2480.0000000000,2485.0000000000,2490.0000000000,2495.0000000000,2500.0000000000,2505.0000000000,2510.0000000000
"Industrial Emissions GTCO2 per year",35.7403846239,31.1620364116,25.2185694435,17.7752349526,8.7947602622,1.5357295808,-4.0217801919,-10.4695390959,-17.7557088725,-25.7985901468,-34.4769697979,-43.6096712174,-52.9142907476,-61.9251332758,-69.8332270867,-75.1914015777,-75.4519646491,-66.5801756568,-43.9697631488,-7.1355922808,30.6972749099,27.4918122036,23.6438429024,19.5302300960,15.3913457173,11.3930157349,7.6561694628,4.2711634838,1.3044110742,-1.1988843203,-3.2138620516,-4.7358085814,-5.7798431635,-6.3799020589,-6.5866148303,-6.4638899779,-6.0842493846,-5.5234516453,-4.8547349310,-4.1438576787,-3.4449456752,-2.7990496236,-2.2320887497,-1.7585767564,-1.3799030408,-1.0909523573,-0.8813259329,-0.7374446550,-0.6434640759,-0.5859591917,-0.5549983957,-0.5414832036,-0.5369442777,-0.5357867320,-0.5331669420,-0.5286575818,-0.5209882344,-0.5137192779,-0.5089037743,-0.5037963537,-0.4938880387,-0.4780402935,-0.4568391531,-0.4430201422,-0.4427755016,-0.4352969584,-0.4246900775,-0.4184599920,-0.4058333535,-0.3993463504,-0.3934101216,-0.3884534821,-0.3845063049,-0.3816095882,-0.3797550832,-0.3440791903,-0.3478321548,-0.3738478967,-0.3578950283,-0.3343160351,-0.3417318492,-0.3506803635,-0.3597162162,-0.3701448623,-0.3781387065,-0.4025147325,-0.2283013706,-0.4298746282,-0.4461899079,-0.4561462169,-0.2602170162,-0.2528860667,0.0244497672,0.1835759383,0.7993693849,1.5290536715,2.7609631420,4.5456314057,6.9306957630,10.7157025000
"Atmospheric concentration C (ppm)",399.5305164319,418.4656574075,433.0443393983,443.1718032211,448.5257766236,448.6747208445,445.2187604872,439.4579135946,430.8381279894,418.9047816883,403.2967674941,383.7524809579,360.1320384760,332.4664623537,301.0565918490,266.6661777362,230.8858538950,196.7581551638,169.5905187161,157.1115405965,166.6443397154,196.5151304462,218.7850666175,235.0545569095,246.5714082122,254.3049520314,259.0184453336,261.3276141097,261.7437962123,260.7035441138,258.5873921455,255.7304235905,252.4269534367,248.9313200064,245.4565283959,242.1722803819,239.2036925653,236.6317270505,234.4958443390,232.7991027527,231.5151493499,230.5966153222,229.9832605267,229.6105216939,229.4148917645,229.3401487237,229.3390391095,229.3744754063,229.4196793523,229.4580980301,229.4806331867,229.4827547995,229.4637900990,229.4264607695,229.3750469443,229.3151273093,229.2509574296,229.1864874682,229.1225288082,229.0582666404,228.9945899540,228.9350277971,228.8833235214,228.8424061304,228.8067942555,228.7678444786,228.7312612582,228.6992216254,228.6687991782,228.6443391214,228.6215867036,228.6004376236,228.5804741737,228.5612662190,228.5423645105,228.5233333857,228.5260664180,228.5228785645,228.5008756894,228.4895685868,228.4924171845,228.4880165714,228.4767002839,228.4594266722,228.4360032644,228.4085747780,228.3668660825,228.4394458551,228.3713957202,228.3004421499,228.2294721615,228.2890304935,228.3416617766,228.5633375341,228.8597109839,229.5195078811,230.5780058688,232.3222456648,235.0438587379,239.0420575689
"Atmospheric Temperature ",0.8500000000,1.0163416484,1.1827809723,1.3433979932,1.4930410561,1.6269137187,1.7427592550,1.8400862138,1.9176640119,1.9736180695,2.0054538872,2.0100193455,1.9834144014,1.9208705089,1.8166735483,1.6643659854,1.4579285494,1.1957863803,0.8881357117,0.5792618742,0.3414868687,0.2221896424,0.1754247772,0.1728557812,0.1960555254,0.2326745285,0.2743187665,0.3152891320,0.3517950249,0.3814444478,0.4029010051,0.4156428115,0.4197826953,0.4159235704,0.4050324293,0.3883235903,0.3671476574,0.3428873860,0.3168646596,0.2902643771,0.2640799250,0.2390832481,0.2158177439,0.1946130909,0.1756121729,0.1588103263,0.1440943628,0.1312798623,0.1201442224,0.1104553187,0.1019900279,0.0945436413,0.0879364076,0.0820181653,0.0766681231,0.0717940815,0.0673256664,0.0632108073,0.0594060710,0.0558717542,0.0525753629,0.0494968362,0.0466274524,0.0439664770,0.0415005191,0.0391977661,0.0370438095,0.0350311825,0.0331465565,0.0313884624,0.0297456932,0.0282082383,0.0267663955,0.0254107003,0.0241318476,0.0229207015,0.0218204265,0.0208039823,0.0198176753,0.0188836178,0.0180291554,0.0172281140,0.0164584466,0.0157031566,0.0149469571,0.0141815077,0.0133754962,0.0128020701,0.0121036089,0.0112901664,0.0103772040,0.0096834650,0.0091653440,0.0091959646,0.0098794984,0.0119780534,0.0162305624,0.0239287556,0.0368266956,0.0570468264
"Output Net Net) ",125.6492445508,148.4019040514,173.6519674539,200.7703361475,229.0182702326,259.3542790131,292.7857616369,328.6803020058,367.0282216077,407.8538900174,451.2138243757,497.2032097407,545.9850875247,597.8777251309,653.5757252872,714.6228767002,784.1422749165,866.9781485220,966.4422369425,1076.9375877314,1185.9789846302,1287.4222428069,1389.1359573403,1492.3911499903,1597.9989357481,1706.4761351796,1818.1576135692,1933.2674739991,2051.9609106547,2174.3462896891,2300.4947471473,2430.4427344066,2564.1914919168,2701.7062621234,2842.9170392123,2987.7217030732,3135.9915474202,3287.5784699404,3442.3228031265,3600.0605156294,3760.6290178624,3923.8707483383,4089.6352899046,4257.7789599655,4428.1645899914,4600.6593006970,4775.1330808845,4951.4574274945,5129.5044830994,5309.1457846315,5490.2517704049,5672.6921899959,5856.3363883970,6041.0532572354,6226.7118643367,6413.1812672953,6600.3315855929,6788.0335900073,6976.1598145041,7164.5854496654,7353.1883667612,7541.8486643230,7730.4489624618,7918.8731562454,8107.0085807818,8294.7490701980,8481.9895426299,8668.6276546566,8854.5664114720,9039.7100925559,9223.9681170130,9407.2530759338,9589.4811591632,9770.5721155589,9950.4490820021,10129.0419395232,10306.2740731302,10482.0774744832,10656.3905152328,10829.1440223752,11000.2636802635,11169.6709418422,11337.2671203088,11502.9176613218,11666.4229667552,11827.4639698193,11985.5289633894,12139.6793920979,12288.3808164375,12428.8723112129,12556.2666041228,12773.5403489991,12970.0996986762,13151.2960316283,13320.9660586747,13481.7894351527,13635.6995333547,13784.0475251346,13927.7705515905,14067.4939090386
"Climate Damages fraction output",0.0044578250,0.0063733036,0.0086316500,0.0111351111,0.0137539887,0.0163310537,0.0187395846,0.0208911096,0.0226897756,0.0240331883,0.0248147855,0.0249278968,0.0242723647,0.0227657175,0.0203628682,0.0170916042,0.0131146784,0.0088225143,0.0048668037,0.0020703084,0.0007195039,0.0003046020,0.0001898747,0.0001843542,0.0002371610,0.0003340280,0.0004642973,0.0006133427,0.0007635976,0.0008977342,0.0010015713,0.0010659227,0.0010872620,0.0010673632,0.0010121963,0.0009304065,0.0008317000,0.0007254178,0.0006194878,0.0005198435,0.0004302847,0.0003526821,0.0002873819,0.0002336842,0.0001902805,0.0001556118,0.0001281089,0.0001063363,0.0000890617,0.0000752763,0.0000641801,0.0000551505,0.0000477114,0.0000415055,0.0000362673,0.0000318026,0.0000279670,0.0000246529,0.0000217744,0.0000192606,0.0000170549,0.0000151161,0.0000134143,0.0000119269,0.0000106265,0.0000094800,0.0000084667,0.0000075717,0.0000067789,0.0000060789,0.0000054593,0.0000049095,0.0000044204,0.0000039840,0.0000035931,0.0000032415,0.0000029377,0.0000026704,0.0000024232,0.0000022002,0.0000020056,0.0000018313,0.0000016713,0.0000015215,0.0000013784,0.0000012409,0.0000011038,0.0000010112,0.0000009039,0.0000007865,0.0000006644,0.0000005786,0.0000005183,0.0000005218,0.0000006022,0.0000008852,0.0000016254,0.0000035329,0.0000083678,0.0000200793
"Consumption Per Capita ",12.7162273530,14.0862512458,15.5887626725,17.1857601462,18.8628342366,20.6448816825,22.5587411630,24.6013577441,26.7780525288,29.1032667391,31.6025719204,34.3160078928,37.3027381985,40.6463502002,44.4578817650,48.8678631317,53.9885544785,59.8292518968,66.2221835570,72.9141300556,79.7062855945,86.3474636367,92.9689762395,99.6647230658,106.4983016057,113.5117690242,120.7328017878,128.1797241998,135.8647143685,143.7956770802,151.9772378891,160.4112207556,169.0968767283,178.0310449995,187.2083569673,196.6215317304,206.2617635627,216.1191669868,226.1832283991,236.4432107624,246.8884711808,257.5086695566,268.2938734292,279.2345675384,290.3216101884,301.5461430458,312.8995004591,324.3731267990,335.9585098557,347.6471283356,359.4304275369,371.2998212818,383.2467015999,395.2624513085,407.3384654048,419.4661712766,431.6370602553,443.8427103212,456.0748224519,468.3252486790,480.5860008593,492.8492508711,505.1073392446,517.3527851270,529.5783331500,541.7769810665,553.9419237647,566.0665727527,578.1445812812,590.1698220958,602.1364212831,614.0387492544,625.8714194438,637.6293141918,649.3075779040,660.9016478260,672.4072028285,683.8203891311,695.1378927589,706.3570022622,717.4760264209,728.4949854921,739.4166371651,750.2483943271,761.0057091479,771.7180309887,782.4393793224,793.2666770748,804.3741449879,816.0729814202,809.8493141378,823.8628378683,836.5403445910,848.2269844199,859.1702149671,869.5428665541,879.4696360921,889.0376700378,898.3074109419,907.3191881992
"Carbon Price (per t CO2)",2.4151157107,61.2792002712,162.5933188166,292.0805661584,442.6773955354,555.8415552500,630.7452629904,710.9130664695,795.5299486319,883.6136533832,973.8826118695,1064.5007144927,1152.5552413988,1232.9827850884,1296.4197117880,1325.2569607690,1288.1000000701,1139.0932013283,845.9534702094,467.4762612948,186.7664632857,202.9601500458,221.5565644049,240.8239968485,259.6404525624,277.1897055516,292.8431042338,306.1139731465,316.6430525514,324.1972491303,328.6728836689,330.0980673055,328.6303544156,324.5467860551,318.2247146029,310.1136128491,300.6998086172,290.4691305438,279.8707002535,269.2892435278,259.0253440861,249.2932146441,240.2154099792,231.8492522091,224.1810965840,217.1652337525,210.7311232951,204.7946606578,199.2624479661,194.0563487946,189.1184637873,184.3961151529,179.8403383354,175.4178420764,171.0993281126,166.8795484370,162.7486173655,158.7233462238,154.8125447330,150.9984767570,147.2532485890,143.5675152421,139.9415995391,136.4454895102,133.1133951084,129.8238745783,126.5979051308,123.4772194288,120.3963352249,117.4274474901,114.5357420480,111.7220286830,108.9848109778,106.3227255777,103.7341663705,100.9971009844,98.5714558717,96.3523242118,93.9238563484,91.5024133294,89.3417752320,87.2489012477,85.2129550996,83.2416400975,81.3074077045,79.5409875415,76.4173367253,76.0153916274,74.3483377900,72.6851840244,69.5313238567,67.7981881699,64.0814278090,61.2787116917,55.1186909942,48.2442538623,38.1469498817,25.3829522556,11.5638997755,0.0000000000
"Emissions Control Rate",0.0300000000,0.2300000000,0.4300000000,0.6300000000,0.8300000000,0.9721650385,1.0688739182,1.1702405882,1.2754760126,1.3837195857,1.4939044625,1.6045177678,1.7131248559,1.8153930600,1.9030958799,1.9602177924,1.9563987243,1.8406047389,1.5526539102,1.0888171558,0.6234320904,0.6671618339,0.7159776462,0.7663127290,0.8160157256,0.8636218183,0.9080440381,0.9484383838,0.9841481781,1.0146872637,1.0397427911,1.0591865923,1.0730872216,1.0817157719,1.0855395420,1.0851995150,1.0814698264,1.0752038053,1.0672688007,1.0584842778,1.0495631152,1.0410840651,1.0334498781,1.0269269600,1.0216037462,1.0174759699,1.0144549493,1.0123917506,1.0110845699,1.0103540680,1.0100654287,1.0100846455,1.0102746935,1.0105393929,1.0107865411,1.0110050458,1.0111644864,1.0113375040,1.0115714524,1.0118070248,1.0119347374,1.0119153451,1.0117493941,1.0117606557,1.0121363271,1.0123230639,1.0124211688,1.0126480566,1.0126798423,1.0129010032,1.0131441699,1.0134258477,1.0137504696,1.0141233031,1.0145482416,1.0136470176,1.0142856390,1.0159019215,1.0157690414,1.0152604842,1.0161629740,1.0171882846,1.0182736422,1.0194912289,1.0206434149,1.0227846299,1.0134022929,1.0261775813,1.0281955419,1.0299282628,1.0177432219,1.0177915184,0.9982222594,0.9861892614,0.9377253947,0.8765758055,0.7689896332,0.6056462696,0.3764371945,0.0000000000
