
"Results of DICE-2016R model run using model resultslimt20av100.csv"
"This is optimal if ifopt = 1 and baseline if ifopt = 0"
"ifopt =",1.0000000000

"Period",1.0000000000,2.0000000000,3.0000000000,4.0000000000,5.0000000000,6.0000000000,7.0000000000,8.0000000000,9.0000000000,10.0000000000,11.0000000000,12.0000000000,13.0000000000,14.0000000000,15.0000000000,16.0000000000,17.0000000000,18.0000000000,19.0000000000,20.0000000000,21.0000000000,22.0000000000,23.0000000000,24.0000000000,25.0000000000,26.0000000000,27.0000000000,28.0000000000,29.0000000000,30.0000000000,31.0000000000,32.0000000000,33.0000000000,34.0000000000,35.0000000000,36.0000000000,37.0000000000,38.0000000000,39.0000000000,40.0000000000,41.0000000000,42.0000000000,43.0000000000,44.0000000000,45.0000000000,46.0000000000,47.0000000000,48.0000000000,49.0000000000,50.0000000000,51.0000000000,52.0000000000,53.0000000000,54.0000000000,55.0000000000,56.0000000000,57.0000000000,58.0000000000,59.0000000000,60.0000000000,61.0000000000,62.0000000000,63.0000000000,64.0000000000,65.0000000000,66.0000000000,67.0000000000,68.0000000000,69.0000000000,70.0000000000,71.0000000000,72.0000000000,73.0000000000,74.0000000000,75.0000000000,76.0000000000,77.0000000000,78.0000000000,79.0000000000,80.0000000000,81.0000000000,82.0000000000,83.0000000000,84.0000000000,85.0000000000,86.0000000000,87.0000000000,88.0000000000,89.0000000000,90.0000000000,91.0000000000,92.0000000000,93.0000000000,94.0000000000,95.0000000000,96.0000000000,97.0000000000,98.0000000000,99.0000000000,100.0000000000
"Year",2015.0000000000,2020.0000000000,2025.0000000000,2030.0000000000,2035.0000000000,2040.0000000000,2045.0000000000,2050.0000000000,2055.0000000000,2060.0000000000,2065.0000000000,2070.0000000000,2075.0000000000,2080.0000000000,2085.0000000000,2090.0000000000,2095.0000000000,2100.0000000000,2105.0000000000,2110.0000000000,2115.0000000000,2120.0000000000,2125.0000000000,2130.0000000000,2135.0000000000,2140.0000000000,2145.0000000000,2150.0000000000,2155.0000000000,2160.0000000000,2165.0000000000,2170.0000000000,2175.0000000000,2180.0000000000,2185.0000000000,2190.0000000000,2195.0000000000,2200.0000000000,2205.0000000000,2210.0000000000,2215.0000000000,2220.0000000000,2225.0000000000,2230.0000000000,2235.0000000000,2240.0000000000,2245.0000000000,2250.0000000000,2255.0000000000,2260.0000000000,2265.0000000000,2270.0000000000,2275.0000000000,2280.0000000000,2285.0000000000,2290.0000000000,2295.0000000000,2300.0000000000,2305.0000000000,2310.0000000000,2315.0000000000,2320.0000000000,2325.0000000000,2330.0000000000,2335.0000000000,2340.0000000000,2345.0000000000,2350.0000000000,2355.0000000000,2360.0000000000,2365.0000000000,2370.0000000000,2375.0000000000,2380.0000000000,2385.0000000000,2390.0000000000,2395.0000000000,2400.0000000000,2405.0000000000,2410.0000000000,2415.0000000000,2420.0000000000,2425.0000000000,2430.0000000000,2435.0000000000,2440.0000000000,2445.0000000000,2450.0000000000,2455.0000000000,2460.0000000000,2465.0000000000,2470.0000000000,2475.0000000000,2480.0000000000,2485.0000000000,2490.0000000000,2495.0000000000,2500.0000000000,2505.0000000000,2510.0000000000
"Industrial Emissions GTCO2 per year",35.7403846239,31.2515730903,25.2774601695,20.4930471242,18.6211996291,16.0317247316,12.7171962912,8.6875903956,3.9698401877,-1.3916038261,-7.3329845663,-13.7675933476,-20.5793954229,-27.6123319604,-34.6529218761,-41.4027971353,-47.4373418136,-52.1488783470,-54.6876793225,-53.9241675396,-48.5734695177,-37.7440614699,-22.3501040036,-7.9386203169,-8.4013513957,-8.6991385762,-8.7916023190,-8.6639040920,-8.3222433504,-7.7902408008,-7.1050336513,-6.3127347521,-5.4634180854,-4.6061114641,-3.7839192138,-3.0324018355,-2.3754626774,-1.8267763507,-1.3885102011,-1.0565704137,-0.8185016260,-0.6598732616,-0.5647519719,-0.5162230302,-0.5006048045,-0.5037475973,-0.5199739169,-0.5328801403,-0.5540355178,-0.5617602917,-0.5682501527,-0.5693046850,-0.5640806810,-0.5565445478,-0.5446235803,-0.5317141324,-0.5150358583,-0.5002475416,-0.4894041624,-0.4781926686,-0.4620317004,-0.4419670424,-0.4201459089,-0.4116734382,-0.4206256237,-0.4189486721,-0.4098532672,-0.4019888963,-0.3928719206,-0.3696902732,-0.3681682922,-0.3644082149,-0.3613672232,-0.3590014300,-0.3465075420,-0.3502052082,-0.3468344622,-0.3481165337,-0.3518243983,-0.3234301404,-0.3311771527,-0.3422000608,-0.3547899815,-0.3497080449,-0.3595601849,-0.4015300612,-0.2158915413,-0.4192907553,-0.4188735814,-0.4520011656,-0.2526905723,-0.2537991195,0.0376022829,0.1805305530,0.7776584072,1.5063702736,2.7706084263,4.5589949372,6.9260765469,10.7157026281
"Atmospheric concentration C (ppm)",399.5305164319,418.4656574075,433.1016716397,443.2599645790,450.3449800621,456.5708464517,461.4947421540,464.7209189482,465.8958914768,464.7071357359,460.8847510131,454.2059870141,444.5031285716,431.6758696982,415.7103160923,396.7081444363,374.9313282318,350.8698449102,325.3401740452,299.6133609504,275.5571130848,255.6882437538,242.8765557254,239.1883513061,243.0581811921,244.3958136288,244.0603885194,242.6830653348,240.7288246161,238.5380625138,236.3544714631,234.3442563844,232.6103765954,231.2042975672,230.1366920795,229.3879878618,228.9173507391,228.6724066299,228.5964423175,228.6354387616,228.7409732605,228.8743410606,229.0063388354,229.1170644107,229.1956348756,229.2374170531,229.2440947794,229.2180455293,229.1697200465,229.0992523170,229.0195684513,228.9333808124,228.8453890161,228.7600314456,228.6785950312,228.6035803457,228.5350755447,228.4750466871,228.4216884060,228.3722121608,228.3269755237,228.2892005305,228.2610402826,228.2430801200,228.2262656992,228.2001147307,228.1732292571,228.1507673806,228.1316484126,228.1165680560,228.1143618103,228.1099616514,228.1056430535,228.1013462078,228.0969656233,228.0992600747,228.0972691566,228.0963565883,228.0935709473,228.0877347089,228.0998461632,228.1045990588,228.1011927770,228.0897601016,228.0825133458,228.0691459781,228.0297328599,228.1129233137,228.0541090421,228.0030953388,227.9359255194,228.0023287101,228.0567309930,228.2900481917,228.5871916027,229.2367008479,230.2863253696,232.0438525362,234.7796434984,238.7791974517
"Atmospheric Temperature ",0.8500000000,1.0163416484,1.1828516333,1.3435657669,1.4953478493,1.6382365897,1.7717956305,1.8952377634,2.0075106216,2.1073530534,2.1933292518,2.2638463232,2.3171606103,2.3513790482,2.3644651969,2.3542672696,2.3186011623,2.2554513557,2.1604480849,2.0340034028,1.8794137412,1.7049811162,1.5257139947,1.3614579345,1.2269781012,1.1127802089,1.0125693069,0.9222374912,0.8392000360,0.7619369946,0.6896607206,0.6220645831,0.5591284924,0.5009688001,0.4477265418,0.3994912567,0.3562543653,0.3178914820,0.2841647660,0.2547424202,0.2292232351,0.2071680315,0.1881267076,0.1716613362,0.1573655686,0.1448750330,0.1338765265,0.1241029394,0.1153460388,0.1074248180,0.1002117542,0.0936021295,0.0875157182,0.0818930280,0.0766852813,0.0718558644,0.0673731282,0.0632141282,0.0593546916,0.0557672647,0.0524286890,0.0493263283,0.0464542189,0.0438085444,0.0413648132,0.0390771599,0.0369257120,0.0349051991,0.0330084851,0.0312309615,0.0295892688,0.0280626399,0.0266382798,0.0253048749,0.0240522941,0.0228874979,0.0217908822,0.0207578847,0.0197775951,0.0188377195,0.0179766492,0.0171686050,0.0163892186,0.0156175294,0.0148638092,0.0141128593,0.0133047578,0.0127351319,0.0120424020,0.0112619109,0.0103683262,0.0096901104,0.0091726920,0.0092150923,0.0098952401,0.0119528479,0.0161366397,0.0237954677,0.0366840017,0.0568946325
"Output Net Net) ",125.6492445508,148.8283015255,174.0572994292,201.3051159027,231.3771084785,263.9291252127,298.9513871559,336.4515883269,376.4570990215,419.0180245675,464.2111044427,512.1447313557,562.9658102166,616.8701398088,674.1195468381,735.0712076661,800.2263066642,870.3016594885,946.3832234068,1029.8022765287,1121.9079129037,1223.2687922014,1332.4990105097,1445.7857783613,1557.2368621372,1671.0529803283,1787.6749632225,1907.4072761142,2030.4425239129,2156.8845577547,2286.7691181756,2420.0818303359,2556.7734912009,2696.7725242425,2839.9946323287,2986.3489632871,3135.7426144006,3288.0820504266,3443.2738612001,3601.2233314320,3761.8342686297,3925.0071407767,4090.6384546961,4258.6204880977,4428.8405224563,4601.1817596896,4775.5220642407,4951.7379514352,5129.6984011816,5309.2755755666,5490.3350559512,5672.7435666056,5856.3671243744,6041.0710790678,6226.7221696637,6413.1873730704,6600.3358477989,6788.0372844531,6976.1636097925,7164.5898380665,7353.1936602732,7541.8547769515,7730.4554818878,7918.8792513394,8107.0135159184,8294.7529604028,8481.9928153106,8668.6307519861,8854.5688531430,9039.7140527873,9223.9718672230,9407.2567007006,9589.4846289807,9770.5754073301,9950.4533486139,10129.0426321457,10306.2743784314,10482.0794868339,10656.3911270093,10829.1445168172,11000.2641967405,11169.6710088482,11337.2692615109,11502.9197173276,11666.4249856164,11827.4646790520,11985.5301261675,12139.6804023966,12288.3829652186,12428.8731984315,12556.2675032833,12773.5406049916,12970.1007550184,13151.2960837980,13320.9649984416,13481.7883506999,13635.6999966226,13784.0483690643,13927.7714850421,14067.4955823581
"Climate Damages fraction output",0.0044578250,0.0063733036,0.0086326814,0.0111378925,0.0137965222,0.0165591640,0.0193692327,0.0221621845,0.0248657102,0.0274005806,0.0296819771,0.0316212511,0.0331281694,0.0341138278,0.0344945923,0.0341976839,0.0331693730,0.0313871652,0.0287986967,0.0255263379,0.0217936494,0.0179359469,0.0143625457,0.0114365128,0.0092887824,0.0076401863,0.0063260800,0.0052477207,0.0043452638,0.0035819811,0.0029346489,0.0023875700,0.0019288942,0.0015484833,0.0012368324,0.0009846904,0.0007830790,0.0006235093,0.0004982251,0.0004003941,0.0003241921,0.0002648077,0.0002183665,0.0001818152,0.0001527934,0.0001295007,0.0001105844,0.0000950275,0.0000820901,0.0000712024,0.0000619616,0.0000540576,0.0000472560,0.0000413789,0.0000362835,0.0000318573,0.0000280065,0.0000246555,0.0000217368,0.0000191886,0.0000169599,0.0000150121,0.0000133148,0.0000118414,0.0000105572,0.0000094217,0.0000084128,0.0000075174,0.0000067226,0.0000060181,0.0000054020,0.0000048589,0.0000043782,0.0000039509,0.0000035694,0.0000032321,0.0000029298,0.0000026586,0.0000024134,0.0000021895,0.0000019939,0.0000018187,0.0000016573,0.0000015049,0.0000013632,0.0000012289,0.0000010922,0.0000010007,0.0000008948,0.0000007825,0.0000006633,0.0000005794,0.0000005191,0.0000005239,0.0000006041,0.0000008815,0.0000016066,0.0000034936,0.0000083031,0.0000199723
"Consumption Per Capita ",12.6343002971,14.1115599372,15.7166770248,17.4431559994,19.3081454626,21.3085122658,23.4436733229,25.7153330673,28.1275978166,30.6873884448,33.4051126975,36.2955830413,39.3791691147,42.6831421191,46.2430633266,50.1038242216,54.3194649357,58.9501194728,64.0554994587,69.6752012173,75.8066990353,82.3895983606,89.3142608189,96.4519341586,103.6982665921,111.0931760019,118.6669237339,126.4408118517,134.4285687965,142.6378574525,151.0716846225,159.7296335698,168.6088950284,177.7050912377,187.0128973425,196.5264707144,206.2397239613,216.1464577993,226.2404031185,236.5151934569,246.9643216473,257.5810757220,268.3584942910,279.2893390128,290.3660792862,301.5809047870,312.9257375002,324.3922859894,335.9720366115,347.6563771472,359.4365493785,371.3037528926,383.2491656344,395.2639731985,407.3394136080,419.4667922743,431.6375160227,443.8430993354,456.0752010234,468.3256465291,480.5864268422,492.8496949864,505.1077772070,517.3531904041,529.5786882965,541.7772893562,553.9422016477,566.0668365804,578.1448430374,590.1701037839,602.1367023273,614.0390188952,625.8716799385,637.6295579187,649.3078017992,660.9018082337,672.4073415747,683.8205158630,695.1380444457,706.3570776614,717.4761541779,728.4946432835,739.4169522744,750.2485332927,761.0058344889,771.7181291254,782.4394746888,793.2667713586,804.3742410425,816.0730511861,809.8493721315,823.8628543792,836.5404127225,848.2269877847,859.1701465846,869.5427966095,879.4696659718,889.0377244693,898.3074711472,907.3192961242
"Carbon Price (per t CO2)",2.4151157107,61.2792002712,162.5933188166,250.9513762504,290.6677893313,334.2431854237,381.5404367272,432.3528042117,486.3833069071,543.2200490657,602.3034194020,662.8767090633,723.9094425118,783.9745684716,841.0524526893,892.2256876084,933.2320015258,957.8949888768,957.6899141197,921.9259566268,840.5400453917,711.8713055720,555.9393416987,427.1347475210,419.6554317887,411.2625790827,401.7334993206,391.0354934361,379.2773841850,366.6725820707,353.5039761431,340.0884525291,326.7426071644,313.7528362642,301.3500764616,289.7066994348,278.9192518204,269.0238091178,259.9937845274,251.7731998501,244.2661079399,237.3725695492,230.9901705186,225.0157181869,219.3670721449,213.9617260201,208.7646233674,203.6831274595,198.7768199966,193.9249005691,189.1904251994,184.5474565986,179.9882409038,175.5312539509,171.1621012582,166.8963498137,162.7157684925,158.6486935650,154.7039893346,150.8552231654,147.0740587576,143.3634619048,139.7328089276,136.2659768986,132.9856627176,129.7289228505,126.5110967508,123.3801064438,120.3193107622,117.2497886751,114.3832349773,111.5754764027,108.8425096057,106.1824020857,103.5258745655,101.0358381642,98.5650844825,96.1862863584,93.8842878237,91.4307683481,89.2715605295,87.1918642674,85.1794497935,83.1010934754,81.1781702644,79.5340520301,76.3294602239,75.9390169156,74.1487289849,72.6544772723,69.4752340951,67.8050346664,63.9832298335,61.3014911572,55.2778463022,48.4055907526,38.0829159901,25.3052547813,11.5843336711,0.0000000000
"Emissions Control Rate",0.0300000000,0.2300000000,0.4300000000,0.5729871394,0.6381114953,0.7074320267,0.7806935463,0.8576078975,0.9378289286,1.0209252521,1.1063454972,1.1933663352,1.2810116326,1.3679218037,1.4521419744,1.5307824332,1.5994931980,1.6517133797,1.6778328176,1.6645247438,1.5961597303,1.4616735527,1.2723708320,1.0963437721,1.1015997667,1.1051275780,1.1064233053,1.1052671498,1.1016721164,1.0958482130,1.0881654567,1.0791095596,1.0692304853,1.0590881999,1.0491957505,1.0399995667,1.0318230949,1.0248787789,1.0192419053,1.0149121924,1.0117754927,1.0096848617,1.0084626437,1.0079036746,1.0078369062,1.0080690513,1.0085278729,1.0089539929,1.0095437767,1.0099262730,1.0103056239,1.0106027019,1.0107939012,1.0109476798,1.0110182993,1.0110686619,1.0110369244,1.0110401876,1.0111280695,1.0112069741,1.0111649334,1.0110162047,1.0108056839,1.0109285073,1.0115292044,1.0118602494,1.0119872263,1.0121502129,1.0122748752,1.0119429548,1.0123008182,1.0125947872,1.0129229838,1.0132865784,1.0132745429,1.0138899887,1.0142446631,1.0148074181,1.0155015663,1.0147635779,1.0156637667,1.0167726314,1.0180233862,1.0184150589,1.0196291724,1.0227288910,1.0126737813,1.0255330672,1.0264693741,1.0296563001,1.0172300214,1.0178557548,0.9972659411,0.9864183713,0.9394167820,0.8784067940,0.7681826075,0.6044869228,0.3768527946,0.0000000000
