
"Results of DICE-2016R model run using model resultslimt25.csv"
"This is optimal if ifopt = 1 and baseline if ifopt = 0"
"ifopt =",1.0000000000

"Period",1.0000000000,2.0000000000,3.0000000000,4.0000000000,5.0000000000,6.0000000000,7.0000000000,8.0000000000,9.0000000000,10.0000000000,11.0000000000,12.0000000000,13.0000000000,14.0000000000,15.0000000000,16.0000000000,17.0000000000,18.0000000000,19.0000000000,20.0000000000,21.0000000000,22.0000000000,23.0000000000,24.0000000000,25.0000000000,26.0000000000,27.0000000000,28.0000000000,29.0000000000,30.0000000000,31.0000000000,32.0000000000,33.0000000000,34.0000000000,35.0000000000,36.0000000000,37.0000000000,38.0000000000,39.0000000000,40.0000000000,41.0000000000,42.0000000000,43.0000000000,44.0000000000,45.0000000000,46.0000000000,47.0000000000,48.0000000000,49.0000000000,50.0000000000,51.0000000000,52.0000000000,53.0000000000,54.0000000000,55.0000000000,56.0000000000,57.0000000000,58.0000000000,59.0000000000,60.0000000000,61.0000000000,62.0000000000,63.0000000000,64.0000000000,65.0000000000,66.0000000000,67.0000000000,68.0000000000,69.0000000000,70.0000000000,71.0000000000,72.0000000000,73.0000000000,74.0000000000,75.0000000000,76.0000000000,77.0000000000,78.0000000000,79.0000000000,80.0000000000,81.0000000000,82.0000000000,83.0000000000,84.0000000000,85.0000000000,86.0000000000,87.0000000000,88.0000000000,89.0000000000,90.0000000000,91.0000000000,92.0000000000,93.0000000000,94.0000000000,95.0000000000,96.0000000000,97.0000000000,98.0000000000,99.0000000000,100.0000000000
"Year",2015.0000000000,2020.0000000000,2025.0000000000,2030.0000000000,2035.0000000000,2040.0000000000,2045.0000000000,2050.0000000000,2055.0000000000,2060.0000000000,2065.0000000000,2070.0000000000,2075.0000000000,2080.0000000000,2085.0000000000,2090.0000000000,2095.0000000000,2100.0000000000,2105.0000000000,2110.0000000000,2115.0000000000,2120.0000000000,2125.0000000000,2130.0000000000,2135.0000000000,2140.0000000000,2145.0000000000,2150.0000000000,2155.0000000000,2160.0000000000,2165.0000000000,2170.0000000000,2175.0000000000,2180.0000000000,2185.0000000000,2190.0000000000,2195.0000000000,2200.0000000000,2205.0000000000,2210.0000000000,2215.0000000000,2220.0000000000,2225.0000000000,2230.0000000000,2235.0000000000,2240.0000000000,2245.0000000000,2250.0000000000,2255.0000000000,2260.0000000000,2265.0000000000,2270.0000000000,2275.0000000000,2280.0000000000,2285.0000000000,2290.0000000000,2295.0000000000,2300.0000000000,2305.0000000000,2310.0000000000,2315.0000000000,2320.0000000000,2325.0000000000,2330.0000000000,2335.0000000000,2340.0000000000,2345.0000000000,2350.0000000000,2355.0000000000,2360.0000000000,2365.0000000000,2370.0000000000,2375.0000000000,2380.0000000000,2385.0000000000,2390.0000000000,2395.0000000000,2400.0000000000,2405.0000000000,2410.0000000000,2415.0000000000,2420.0000000000,2425.0000000000,2430.0000000000,2435.0000000000,2440.0000000000,2445.0000000000,2450.0000000000,2455.0000000000,2460.0000000000,2465.0000000000,2470.0000000000,2475.0000000000,2480.0000000000,2485.0000000000,2490.0000000000,2495.0000000000,2500.0000000000,2505.0000000000,2510.0000000000
"Industrial Emissions GTCO2 per year",35.7403846239,31.2762719799,25.2952492490,23.8112520940,22.3472708835,20.1353224552,17.1510984701,13.3891028059,8.8673898090,3.6376616829,-2.1945663110,-8.4303308493,-14.6991617364,-20.3037471300,-23.9054156092,-22.8642958589,-11.6834563499,-11.1588008152,-15.7709164399,-20.2139293802,-24.4003740038,-28.2330326122,-31.6053236458,-34.4027223411,-36.5058599184,-37.7962652973,-38.1659158217,-37.5315565251,-35.8537131915,-33.1585383594,-29.5568640362,-25.2525937015,-20.5314808939,-15.7269368058,-11.1690616369,-7.1323841644,-3.7987237634,-1.2448999779,0.5462450432,1.6602189501,2.2210555843,2.3650805175,2.2219815635,1.9035893138,1.4990625794,1.0741602941,0.6736012574,0.3238579571,0.0374118406,-0.1820549477,-0.3412519831,-0.4454303014,-0.5088453142,-0.5382170224,-0.5452010767,-0.5366075423,-0.5214988731,-0.5010560600,-0.4787320069,-0.4587000293,-0.4418843543,-0.4266727040,-0.4123462532,-0.4004656541,-0.3916166803,-0.3846157305,-0.3784840847,-0.3711500775,-0.3644093142,-0.3610616624,-0.3561207973,-0.3520382555,-0.3480722456,-0.3445097794,-0.3409995687,-0.3345162065,-0.3332336461,-0.3320063457,-0.3302306677,-0.3290660668,-0.3274294371,-0.3262357786,-0.3268837819,-0.3284277822,-0.3350156262,-0.3432932082,-0.3759514606,-0.3791682301,-0.3993259116,-0.4131251918,-0.2143592070,-0.2064434480,-0.0842180644,0.2057715224,0.7392329938,1.5672804721,2.8007443311,4.5460003591,6.9243578271,10.7157028182
"Atmospheric concentration C (ppm)",399.5305164319,418.4656574075,433.1174868645,443.2852727031,452.4923404641,460.8472980592,467.9368571606,473.3705039022,476.7822210310,477.8371316516,476.2455187917,471.7895900986,464.3739456804,454.1218245988,441.5619277930,427.9985988895,416.2679803842,412.4146735861,408.5316335913,401.4085281105,391.6020126613,379.5698867067,365.7201429347,350.4452780190,334.1458725877,317.2456180636,300.1984381976,283.4870606327,267.6114991874,253.0658399571,240.3028332644,229.6891985300,221.4590211605,215.6773632532,212.2269955503,210.8259996437,211.0737326924,212.5130884927,214.6926693763,217.2155151148,219.7678937709,222.1285353933,224.1630227848,225.8093931972,227.0602708190,227.9453055113,228.5158247084,228.8328809639,228.9581959459,228.9483743458,228.8524919102,228.7083034466,228.5459192313,228.3837934799,228.2354353797,228.1069563327,228.0010352373,227.9156941367,227.8496684225,227.8005694784,227.7643383840,227.7373251692,227.7176639581,227.7043370606,227.6955362525,227.6893402044,227.6848092361,227.6816924099,227.6810328155,227.6825427158,227.6841559998,227.6872244961,227.6913011834,227.6964461236,227.7025006612,227.7095293876,227.7195060873,227.7289190518,227.7380074708,227.7473133838,227.7565331557,227.7660754020,227.7756925283,227.7842636731,227.7913962990,227.7940533123,227.7916720740,227.7691264848,227.7474749174,227.7151183083,227.6769204664,227.7690484604,227.8530072436,228.0055189480,228.3276180876,228.9579316753,230.0545450925,231.8334822853,234.5614128247,238.5625015408
"Atmospheric Temperature ",0.8500000000,1.0163416484,1.1828711236,1.3436132329,1.4979282663,1.6454623633,1.7854950074,1.9170263462,2.0388397519,2.1495477263,2.2476309490,2.3314857802,2.3995089346,2.4502783222,2.4829556288,2.4981785973,2.5000000000,2.5000000000,2.4953606577,2.4823271796,2.4581514607,2.4207938587,2.3687466151,2.3009433076,2.2167345128,2.1159186570,1.9988203888,1.8664064358,1.7204196898,1.5634960652,1.3992088656,1.2319742304,1.0667658373,0.9086418686,0.7621689667,0.6308916381,0.5169927613,0.4212181024,0.3430407351,0.2809760021,0.2329444867,0.1966049818,0.1696159452,0.1498144807,0.1353204422,0.1245814163,0.1163751610,0.1097848759,0.1041581662,0.0990592756,0.0942228795,0.0895055731,0.0848524274,0.0802585456,0.0757511924,0.0713684400,0.0671497775,0.0631250301,0.0593172582,0.0557409831,0.0523993585,0.0492865774,0.0463931962,0.0437085848,0.0412192219,0.0389087971,0.0367608661,0.0347604796,0.0328970217,0.0311605321,0.0295374513,0.0280190933,0.0265968015,0.0252631326,0.0240111877,0.0228350646,0.0217342047,0.0206998500,0.0197248872,0.0188043456,0.0179331399,0.0171077539,0.0163245014,0.0155775022,0.0148606703,0.0141615435,0.0134678986,0.0127335911,0.0119676888,0.0111508579,0.0102775847,0.0096621925,0.0092539571,0.0091883304,0.0098193231,0.0117771958,0.0159725137,0.0236815569,0.0365887577,0.0568148784
"Output Net Net) ",125.6492445508,148.9459242056,174.1797423877,202.0363707827,232.4204522743,265.2519130227,300.5136999189,338.1957723503,378.2964250041,420.8249350699,465.8089866333,513.3165172410,563.5155656170,616.8233136760,674.2360245073,737.9250901626,811.7924637810,886.2195211006,962.1718897627,1041.5188784337,1124.7241262283,1212.2021495135,1304.3313823191,1401.4567267700,1503.8829030555,1611.8591492757,1725.5558488840,1845.0349060706,1970.2184694205,2100.8644191629,2236.5609536295,2376.7520048717,2520.7977119844,2668.0594558500,2817.9851301819,2970.1678322900,3124.3632486610,3280.4690716055,3438.4825473432,3598.4539246536,3760.4479585963,3924.5181368391,4090.6929465321,4258.9710692982,4429.3220364049,4601.6895597763,4775.9958780910,4952.1459347844,5130.0312823197,5309.5336705520,5490.5270072021,5672.8811079216,5856.4616975019,6041.1341258353,6226.7627673363,6413.2131184377,6600.3515353073,6788.0471292749,6976.1709104427,7164.5961224373,7353.1989749653,7541.8588383562,7730.4579854627,7918.8814657473,8107.0175492716,8294.7579734900,8481.9978445304,8668.6358526149,8854.5737857773,9039.7167776259,9223.9743108235,9407.2588510900,9589.4866691196,9770.5774961902,9950.4545669865,10129.0446352020,10306.2763807526,10482.0818353526,10656.3940899470,10829.1456026517,11000.2653805381,11169.6731986545,11337.2700529140,11502.9214820552,11666.4273008794,11827.4701151255,11985.5205891101,12139.6810681943,12288.3834720426,12428.8755035510,12556.2705111336,12773.5443617742,12970.0935696663,13151.2972071494,13320.9628641504,13481.7912861018,13635.7017527444,13784.0488208874,13927.7723112418,14067.4966189958
"Climate Damages fraction output",0.0044578250,0.0063733036,0.0086329659,0.0111386795,0.0138441787,0.0167055612,0.0196699132,0.0226746884,0.0256478727,0.0285088270,0.0311698829,0.0335390461,0.0355246581,0.0370438400,0.0380384736,0.0385063302,0.0385625000,0.0385625000,0.0384195091,0.0380192206,0.0372822781,0.0361576987,0.0346196264,0.0326660784,0.0303188364,0.0276237796,0.0246508958,0.0214930283,0.0182622369,0.0150826881,0.0120795362,0.0093645823,0.0070213943,0.0050941374,0.0035841625,0.0024558097,0.0016491269,0.0010947103,0.0007260668,0.0004871062,0.0003348035,0.0002384922,0.0001775082,0.0001384818,0.0001129827,0.0000957617,0.0000835614,0.0000743653,0.0000669379,0.0000605446,0.0000547770,0.0000494294,0.0000444236,0.0000397436,0.0000354050,0.0000314266,0.0000278211,0.0000245860,0.0000217094,0.0000191705,0.0000169409,0.0000149880,0.0000132799,0.0000117874,0.0000104830,0.0000093407,0.0000083379,0.0000074552,0.0000066773,0.0000059909,0.0000053831,0.0000048439,0.0000043646,0.0000039379,0.0000035572,0.0000032173,0.0000029146,0.0000026437,0.0000024006,0.0000021817,0.0000019843,0.0000018058,0.0000016442,0.0000014972,0.0000013626,0.0000012374,0.0000011191,0.0000010004,0.0000008837,0.0000007672,0.0000006517,0.0000005760,0.0000005284,0.0000005209,0.0000005949,0.0000008558,0.0000015741,0.0000034602,0.0000082600,0.0000199163
"Consumption Per Capita ",12.6116039265,14.1165596729,15.7483327018,17.5135875952,19.4132641076,21.4455954174,23.6104077880,25.9094398971,28.3472117009,30.9325371289,33.6807822645,36.6168182430,39.7780424939,43.2152506295,46.9855307473,51.1258287094,55.6006571730,60.2675363854,65.1165902460,70.1906386536,75.5256324998,81.1527338775,87.0992824727,93.3888847774,100.0408036835,107.0688131726,114.4797201497,122.2718531071,130.4339361028,138.9448304407,147.7745688272,156.8868798057,166.2429382136,175.8056462155,185.5434404467,195.4327497551,205.4586614413,215.6139425212,225.8970252284,236.3096619579,246.8548325262,257.5352015610,268.3521769086,279.3054811720,290.3930737610,301.6112845986,312.9550454510,324.4181486223,335.9934972110,347.6733278894,359.4493945481,371.3131360842,383.2557908120,395.2685135001,407.3424478091,419.4687873189,431.6388214102,443.8439784554,456.0758361418,468.3261405940,480.5868258586,492.8500234760,505.1080635152,517.3534787117,529.5790157469,541.7776432853,553.9425543777,566.0671695665,578.1451356301,590.1703363695,602.1368974827,614.0391903882,625.8718319915,637.6296927976,649.3079148192,660.9019237317,672.4074570738,683.8206487934,695.1381245862,706.3571978599,717.4762202484,728.4951945201,739.4168623861,750.2486232805,761.0059112501,771.7181652816,782.4393644792,793.2667732264,804.3742966359,816.0731457581,809.8495661307,823.8630966827,836.5399492845,848.2270602382,859.1700089280,869.5429859358,879.4697792374,889.0377536108,898.3075244351,907.3193629848
"Carbon Price (per t CO2)",2.4151157107,61.2792002712,162.5933188166,204.2465241604,239.8044087347,279.5602788443,323.6007573309,371.9095390330,424.2937363156,480.2548435278,538.7507996641,597.7418624339,653.3064745982,697.9143947590,717.1338172090,683.8396047891,550.0511339949,529.7171519059,557.3226499700,582.2959168166,604.1234013565,622.1798508180,635.7514172300,644.0652206217,646.3342628037,641.8269514209,629.9691367211,610.4801971188,583.5301649162,549.8853580935,510.9815420213,468.8623990183,425.9446107696,384.6466242993,346.9937209377,314.3377463624,287.2701536968,265.7167384554,249.1336142065,236.7192136162,227.5882828702,220.8900185141,215.8754712943,211.9276321510,208.5668042111,205.4431808057,202.3192220405,199.0532653831,195.5768938984,191.8676670100,187.9584415007,183.8738170057,179.6871718321,175.4310855612,171.1652490938,166.9232435442,162.7514270541,158.6531696145,154.6445869858,150.7461941482,146.9607727171,143.2769797042,139.6884423643,136.2018150470,132.8184462070,129.5296009458,126.3276334562,123.1983590642,120.1502340348,117.1981163829,114.3104726527,111.5001113851,108.7607792970,106.0924923873,103.4913828528,100.9366409519,98.4782436429,96.0823859247,93.7435897968,91.4678580550,89.2466337919,87.0845289003,84.9897440345,82.9548411006,81.0075496536,79.1242722693,77.4657817919,75.6497492938,74.0060119627,72.3667205125,69.1898387193,67.4502792721,64.8949108843,61.1127849378,55.5599504796,47.9728206157,37.8831082744,25.3808064572,11.5919406491,0.0000000000
"Emissions Control Rate",0.0300000000,0.2300000000,0.4300000000,0.5037882770,0.5658277307,0.6326926392,0.7043259460,0.7805723622,0.8611000206,0.9452657514,1.0318668182,1.1186632026,1.2014301433,1.2720344848,1.3144521453,1.2963228432,1.1494518895,1.1406135344,1.1961889799,1.2490219463,1.2984668929,1.3436833115,1.3836497216,1.4171794449,1.4429508609,1.4595673463,1.4656645405,1.4600807943,1.4420948807,1.4117132084,1.3699406538,1.3189368112,1.2619391999,1.2028972856,1.1458769059,1.0944146712,1.0510242918,1.0169863478,0.9924202623,0.9765477327,0.9680289259,0.9652766934,0.9666982667,0.9708524581,0.9765317099,0.9827941332,0.9889527796,0.9945583562,0.9993555637,1.0032168231,1.0061887257,1.0082955423,1.0097368381,1.0105870751,1.0110299203,1.0111704862,1.0111753968,1.0110580157,1.0108853975,1.0107501377,1.0106780723,1.0106349848,1.0106050838,1.0106309790,1.0107340797,1.0108882993,1.0110697523,1.0112181010,1.0113855892,1.0116642031,1.0118983000,1.0121672521,1.0124475367,1.0127502445,1.0130635343,1.0132677245,1.0136860702,1.0141221574,1.0145501342,1.0150208383,1.0154865090,1.0159901554,1.0166057494,1.0172944749,1.0182892311,1.0194323515,1.0220699956,1.0230897764,1.0252341240,1.0271056056,1.0146163493,1.0145240986,1.0061234883,0.9845194486,0.9424103004,0.8734901600,0.7656611329,0.6056142694,0.3770074409,0.0000000000
